2.0,"2019-08-01 19:14:18.000000","2019-08-01 19:58:36.000000",1.0,4.74,1.0,N,255.0,234.0,1.0,27.5,1.0,0.5,6.36,0.0,0.3,38.16,2.5
2.0,"2019-08-02 00:53:59.000000","2019-08-02 01:13:52.000000",1.0,4.94,1.0,N,255.0,234.0,1.0,18.0,0.5,0.5,2.5,0.0,0.3,24.3,2.5
2.0,"2019-08-02 09:49:08.000000","2019-08-02 10:12:16.000000",1.0,2.04,1.0,N,255.0,234.0,1.0,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5
2.0,"2019-08-03 22:46:57.000000","2019-08-03 23:15:37.000000",1.0,4.95,1.0,N,255.0,234.0,1.0,21.0,0.5,0.5,0.0,0.0,0.3,24.8,2.5
1.0,"2019-08-04 21:43:38.000000","2019-08-04 22:07:04.000000",2.0,4.7,1.0,N,255.0,234.0,1.0,19.0,3.0,0.5,4.55,0.0,0.3,27.35,2.5
2.0,"2019-08-05 16:12:21.000000","2019-08-05 16:43:17.000000",1.0,5.12,1.0,N,255.0,234.0,1.0,22.5,1.0,0.5,5.36,0.0,0.3,32.16,2.5
1.0,"2019-08-05 22:04:01.000000","2019-08-05 22:24:26.000000",2.0,5.0,1.0,N,255.0,234.0,2.0,17.5,3.0,0.5,0.0,0.0,0.3,21.3,2.5
2.0,"2019-08-08 22:04:10.000000","2019-08-08 22:34:45.000000",1.0,4.83,1.0,N,255.0,234.0,2.0,20.0,0.5,0.5,0.0,0.0,0.3,23.8,2.5
1.0,"2019-08-10 15:57:41.000000","2019-08-10 16:19:36.000000",1.0,4.2,1.0,N,255.0,234.0,1.0,18.0,2.5,0.5,4.25,0.0,0.3,25.55,2.5
2.0,"2019-08-11 00:10:13.000000","2019-08-11 00:33:50.000000",1.0,4.79,1.0,N,255.0,234.0,1.0,18.5,0.5,0.5,1.0,0.0,0.3,23.3,2.5
1.0,"2019-08-11 19:49:46.000000","2019-08-11 20:08:26.000000",1.0,4.1,1.0,N,255.0,234.0,1.0,16.5,2.5,0.5,3.95,0.0,0.3,23.75,2.5
1.0,"2019-08-11 23:18:44.000000","2019-08-11 23:41:24.000000",2.0,5.3,1.0,N,255.0,234.0,2.0,19.5,3.0,0.5,0.0,0.0,0.3,23.3,2.5
1.0,"2019-08-12 23:12:43.000000","2019-08-12 23:26:42.000000",1.0,4.0,1.0,N,255.0,234.0,2.0,14.0,3.0,0.5,0.0,0.0,0.3,17.8,2.5
2.0,"2019-08-14 03:28:23.000000","2019-08-14 03:46:05.000000",1.0,4.58,1.0,N,255.0,234.0,2.0,17.0,0.5,0.5,0.0,0.0,0.3,20.8,2.5
1.0,"2019-08-14 15:57:05.000000","2019-08-14 16:24:08.000000",4.0,4.4,1.0,N,255.0,234.0,2.0,20.0,2.5,0.5,0.0,0.0,0.3,23.3,2.5
1.0,"2019-08-17 00:20:31.000000","2019-08-17 00:44:23.000000",1.0,4.8,1.0,N,255.0,234.0,2.0,19.5,3.0,0.5,0.0,0.0,0.3,23.3,2.5
1.0,"2019-08-17 01:11:34.000000","2019-08-17 01:31:19.000000",2.0,4.2,1.0,N,255.0,234.0,1.0,17.0,3.0,0.5,4.15,0.0,0.3,24.95,2.5
2.0,"2019-08-18 10:25:54.000000","2019-08-18 10:49:25.000000",1.0,4.95,1.0,N,255.0,234.0,1.0,19.5,0.0,0.5,4.56,0.0,0.3,27.36,2.5
2.0,"2019-08-24 03:01:34.000000","2019-08-24 03:26:57.000000",5.0,6.75,1.0,N,255.0,234.0,1.0,24.0,0.5,0.5,5.56,0.0,0.3,33.36,2.5
2.0,"2019-08-24 04:07:53.000000","2019-08-24 04:25:54.000000",6.0,4.15,1.0,N,255.0,234.0,1.0,16.0,0.5,0.5,1.0,0.0,0.3,20.8,2.5
1.0,"2019-08-24 19:52:14.000000","2019-08-24 20:17:56.000000",1.0,4.2,1.0,N,255.0,234.0,1.0,19.0,3.0,0.5,4.55,0.0,0.3,27.35,2.5
2.0,"2019-08-24 23:19:27.000000","2019-08-24 23:49:53.000000",1.0,5.59,1.0,N,255.0,234.0,1.0,23.5,0.5,0.5,5.46,0.0,0.3,32.76,2.5
2.0,"2019-08-25 03:28:59.000000","2019-08-25 03:51:23.000000",2.0,5.56,1.0,N,255.0,234.0,1.0,20.0,0.5,0.5,4.76,0.0,0.3,28.56,2.5
1.0,"2019-08-29 23:08:13.000000","2019-08-29 23:27:09.000000",1.0,3.8,1.0,N,255.0,234.0,1.0,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5
2.0,"2019-08-30 04:33:23.000000","2019-08-30 04:46:16.000000",2.0,4.0,1.0,N,255.0,234.0,1.0,14.5,0.5,0.5,4.58,0.0,0.3,22.88,2.5
2.0,"2019-08-30 19:24:43.000000","2019-08-30 19:52:00.000000",2.0,4.65,1.0,N,255.0,234.0,1.0,20.0,1.0,0.5,3.0,0.0,0.3,27.3,2.5
2.0,"2019-08-30 20:16:32.000000","2019-08-30 20:47:02.000000",1.0,4.33,1.0,N,255.0,234.0,2.0,21.0,0.5,0.5,0.0,0.0,0.3,24.8,2.5
2.0,"2019-08-31 01:01:07.000000","2019-08-31 01:20:00.000000",4.0,4.67,1.0,N,255.0,234.0,1.0,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
,"2019-08-13 15:46:00.000000","2019-08-13 16:19:00.000000",,4.87,,,255.0,234.0,,28.95,2.75,0.5,0.0,0.0,0.3,32.5,0.0
