1.0,"2019-08-01 09:19:41.000000","2019-08-01 09:33:45.000000",1.0,1.6,1.0,N,4.0,234.0,1.0,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
1.0,"2019-08-01 14:41:33.000000","2019-08-01 14:57:57.000000",1.0,2.4,1.0,N,4.0,234.0,1.0,12.5,2.5,0.5,3.15,0.0,0.3,18.95,2.5
2.0,"2019-08-01 14:51:12.000000","2019-08-01 15:05:05.000000",1.0,1.83,1.0,N,4.0,234.0,2.0,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5
1.0,"2019-08-01 14:57:09.000000","2019-08-01 15:05:44.000000",1.0,1.3,1.0,N,4.0,234.0,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
1.0,"2019-08-01 15:25:13.000000","2019-08-01 15:36:33.000000",1.0,1.8,1.0,N,4.0,234.0,2.0,9.5,2.5,0.5,0.0,0.0,0.3,12.8,2.5
1.0,"2019-08-01 17:57:59.000000","2019-08-01 18:17:28.000000",1.0,1.8,1.0,N,4.0,234.0,1.0,13.0,3.5,0.5,1.0,0.0,0.3,18.3,2.5
2.0,"2019-08-01 18:17:55.000000","2019-08-01 18:26:57.000000",1.0,1.24,1.0,N,4.0,234.0,1.0,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2.5
2.0,"2019-08-01 21:24:26.000000","2019-08-01 21:38:33.000000",1.0,2.16,1.0,N,4.0,234.0,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
1.0,"2019-08-02 00:52:04.000000","2019-08-02 01:01:00.000000",1.0,1.9,1.0,N,4.0,234.0,1.0,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
2.0,"2019-08-02 01:44:52.000000","2019-08-02 01:49:40.000000",5.0,0.84,1.0,N,4.0,234.0,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2.0,"2019-08-02 08:44:26.000000","2019-08-02 08:52:48.000000",1.0,1.47,1.0,N,4.0,234.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,14.91,2.5
2.0,"2019-08-02 08:31:37.000000","2019-08-02 08:45:35.000000",2.0,2.07,1.0,N,4.0,234.0,1.0,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
2.0,"2019-08-02 08:41:41.000000","2019-08-02 08:52:30.000000",1.0,1.29,1.0,N,4.0,234.0,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
2.0,"2019-08-02 09:38:48.000000","2019-08-02 09:55:31.000000",5.0,2.09,1.0,N,4.0,234.0,1.0,12.0,0.0,0.5,2.75,0.0,0.3,20.0,2.5
1.0,"2019-08-02 11:50:25.000000","2019-08-02 12:05:44.000000",2.0,2.2,1.0,N,4.0,234.0,2.0,12.0,2.5,0.5,0.0,0.0,0.3,15.3,2.5
2.0,"2019-08-02 12:10:55.000000","2019-08-02 12:25:54.000000",2.0,2.06,1.0,N,4.0,234.0,1.0,11.5,0.0,0.5,1.48,0.0,0.3,16.28,2.5
2.0,"2019-08-02 12:48:50.000000","2019-08-02 13:04:04.000000",1.0,1.92,1.0,N,4.0,234.0,1.0,11.0,0.0,0.5,2.14,0.0,0.3,18.39,2.5
2.0,"2019-08-02 18:09:06.000000","2019-08-02 18:28:14.000000",1.0,2.04,1.0,N,4.0,234.0,1.0,13.0,1.0,0.5,3.46,0.0,0.3,20.76,2.5
2.0,"2019-08-03 00:15:50.000000","2019-08-03 00:29:43.000000",2.0,2.23,1.0,N,4.0,234.0,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
2.0,"2019-08-03 01:36:41.000000","2019-08-03 01:45:07.000000",1.0,1.96,1.0,N,4.0,234.0,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2.0,"2019-08-03 01:19:26.000000","2019-08-03 01:30:35.000000",1.0,2.48,1.0,N,4.0,234.0,1.0,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
2.0,"2019-08-03 01:45:28.000000","2019-08-03 01:58:07.000000",2.0,2.01,1.0,N,4.0,234.0,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
