2.0,"2019-08-01 16:16:57.000000","2019-08-01 16:51:35.000000",1.0,5.2,1.0,N,24.0,234.0,1.0,24.0,1.0,0.5,5.0,0.0,0.3,33.3,2.5
1.0,"2019-08-02 16:04:09.000000","2019-08-02 16:43:02.000000",2.0,6.5,1.0,N,24.0,234.0,1.0,29.0,3.5,0.5,2.0,0.0,0.3,35.3,2.5
2.0,"2019-08-02 21:17:07.000000","2019-08-02 21:40:22.000000",1.0,5.19,1.0,N,24.0,234.0,2.0,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5
2.0,"2019-08-03 09:10:40.000000","2019-08-03 09:27:17.000000",2.0,4.88,1.0,N,24.0,234.0,1.0,16.5,0.0,0.5,1.0,0.0,0.3,20.8,2.5
1.0,"2019-08-03 12:35:24.000000","2019-08-03 13:04:14.000000",1.0,5.9,1.0,N,24.0,234.0,1.0,24.0,2.5,0.5,6.8,0.0,0.3,34.1,2.5
2.0,"2019-08-03 17:52:03.000000","2019-08-03 18:18:34.000000",1.0,5.67,1.0,N,24.0,234.0,1.0,21.5,0.0,0.5,4.96,0.0,0.3,29.76,2.5
2.0,"2019-08-03 23:36:44.000000","2019-08-03 23:58:19.000000",1.0,5.16,1.0,N,24.0,234.0,2.0,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5
1.0,"2019-08-06 10:36:01.000000","2019-08-06 11:08:03.000000",1.0,6.8,1.0,N,24.0,234.0,1.0,25.5,2.5,0.5,5.75,0.0,0.3,34.55,2.5
2.0,"2019-08-06 20:52:36.000000","2019-08-06 21:14:18.000000",1.0,6.32,1.0,N,24.0,234.0,2.0,22.5,0.5,0.5,0.0,0.0,0.3,26.3,2.5
2.0,"2019-08-07 07:38:37.000000","2019-08-07 08:04:47.000000",1.0,6.12,1.0,N,24.0,234.0,1.0,23.0,0.0,0.5,5.26,0.0,0.3,31.56,2.5
2.0,"2019-08-07 09:31:40.000000","2019-08-07 10:08:41.000000",2.0,5.33,1.0,N,24.0,234.0,1.0,25.5,0.0,0.5,7.2,0.0,0.3,36.0,2.5
2.0,"2019-08-07 14:15:21.000000","2019-08-07 14:39:59.000000",1.0,6.05,1.0,N,24.0,234.0,1.0,22.5,0.0,0.5,0.0,0.0,0.3,25.8,2.5
2.0,"2019-08-07 15:03:31.000000","2019-08-07 15:44:03.000000",1.0,5.42,1.0,N,24.0,234.0,1.0,26.5,0.0,0.5,5.96,0.0,0.3,35.76,2.5
2.0,"2019-08-08 21:36:14.000000","2019-08-08 21:56:34.000000",3.0,6.05,1.0,N,24.0,234.0,1.0,21.0,0.5,0.5,4.96,0.0,0.3,29.76,2.5
1.0,"2019-08-08 22:55:43.000000","2019-08-08 23:25:45.000000",1.0,5.9,1.0,N,24.0,234.0,1.0,22.5,3.0,0.5,3.95,0.0,0.3,30.25,2.5
2.0,"2019-08-08 23:11:52.000000","2019-08-08 23:30:04.000000",1.0,4.96,1.0,N,24.0,234.0,1.0,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5
2.0,"2019-08-09 09:09:26.000000","2019-08-09 09:38:21.000000",1.0,6.3,1.0,N,24.0,234.0,1.0,25.5,0.0,0.5,5.76,0.0,0.3,34.56,2.5
2.0,"2019-08-09 11:56:45.000000","2019-08-09 12:31:49.000000",1.0,6.86,1.0,N,24.0,234.0,2.0,28.0,0.0,0.5,0.0,0.0,0.3,31.3,2.5
2.0,"2019-08-09 20:40:23.000000","2019-08-09 21:04:47.000000",1.0,6.73,1.0,N,24.0,234.0,2.0,24.0,0.5,0.5,0.0,0.0,0.3,27.8,2.5
2.0,"2019-08-10 11:45:30.000000","2019-08-10 12:07:13.000000",1.0,6.19,1.0,N,24.0,234.0,1.0,21.5,0.0,0.5,4.96,0.0,0.3,29.76,2.5
2.0,"2019-08-10 13:36:34.000000","2019-08-10 13:58:11.000000",1.0,5.19,1.0,N,24.0,234.0,2.0,19.0,0.0,0.5,0.0,0.0,0.3,22.3,2.5
2.0,"2019-08-10 18:15:26.000000","2019-08-10 18:39:50.000000",3.0,5.41,1.0,N,24.0,234.0,1.0,20.5,0.0,0.5,5.95,0.0,0.3,29.75,2.5
1.0,"2019-08-10 19:28:30.000000","2019-08-10 19:52:40.000000",2.0,6.2,1.0,N,24.0,234.0,1.0,22.5,2.5,0.5,2.58,0.0,0.3,28.38,2.5
2.0,"2019-08-11 12:00:11.000000","2019-08-11 12:26:54.000000",1.0,4.73,1.0,N,24.0,234.0,1.0,20.5,0.0,0.5,2.2,0.0,0.3,26.0,2.5
