1.0,"2019-08-01 08:07:47.000000","2019-08-01 08:19:42.000000",1.0,1.9,1.0,N,45.0,234.0,1.0,10.0,2.5,0.5,3.3,0.0,0.3,16.6,2.5
1.0,"2019-08-01 08:47:05.000000","2019-08-01 09:15:18.000000",1.0,2.5,1.0,N,45.0,234.0,1.0,18.0,2.5,0.5,4.25,0.0,0.3,25.55,2.5
1.0,"2019-08-01 10:20:12.000000","2019-08-01 10:34:23.000000",1.0,2.2,1.0,N,45.0,234.0,1.0,11.5,2.5,0.5,2.95,0.0,0.3,17.75,2.5
1.0,"2019-08-01 11:33:49.000000","2019-08-01 11:53:50.000000",2.0,2.2,1.0,N,45.0,234.0,1.0,14.5,2.5,0.5,3.55,0.0,0.3,21.35,2.5
2.0,"2019-08-01 13:30:39.000000","2019-08-01 13:54:34.000000",2.0,2.83,1.0,N,45.0,234.0,2.0,16.0,0.0,0.5,0.0,0.0,0.3,19.3,2.5
1.0,"2019-08-01 13:36:04.000000","2019-08-01 13:49:44.000000",1.0,2.1,1.0,N,45.0,234.0,1.0,11.0,2.5,0.5,2.85,0.0,0.3,17.15,2.5
2.0,"2019-08-01 15:48:58.000000","2019-08-01 16:05:01.000000",1.0,2.47,1.0,N,45.0,234.0,1.0,12.5,0.0,0.5,0.0,0.0,0.3,13.3,0.0
1.0,"2019-08-01 16:51:01.000000","2019-08-01 17:21:28.000000",0.0,2.6,1.0,N,45.0,234.0,1.0,19.0,3.5,0.5,4.65,0.0,0.3,27.95,2.5
2.0,"2019-08-01 17:31:03.000000","2019-08-01 17:48:56.000000",1.0,2.53,1.0,N,45.0,234.0,1.0,13.0,1.0,0.5,3.46,0.0,0.3,20.76,2.5
2.0,"2019-08-01 17:29:06.000000","2019-08-01 17:48:43.000000",1.0,2.53,1.0,N,45.0,234.0,2.0,13.5,1.0,0.5,0.0,0.0,0.3,17.8,2.5
2.0,"2019-08-01 17:51:18.000000","2019-08-01 18:05:41.000000",4.0,2.51,1.0,N,45.0,234.0,2.0,11.5,1.0,0.5,0.0,0.0,0.3,15.8,2.5
1.0,"2019-08-01 20:20:16.000000","2019-08-01 20:36:01.000000",1.0,3.7,1.0,N,45.0,234.0,2.0,14.0,3.0,0.5,0.0,0.0,0.3,17.8,2.5
1.0,"2019-08-01 22:49:23.000000","2019-08-01 23:00:24.000000",2.0,2.1,1.0,N,45.0,234.0,1.0,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
2.0,"2019-08-02 06:10:53.000000","2019-08-02 06:17:15.000000",5.0,1.76,1.0,N,45.0,234.0,1.0,7.5,0.0,0.5,2.7,0.0,0.3,13.5,2.5
1.0,"2019-08-02 10:26:39.000000","2019-08-02 10:53:37.000000",3.0,2.9,1.0,N,45.0,234.0,1.0,17.0,2.5,0.5,1.0,0.0,0.3,21.3,2.5
1.0,"2019-08-02 11:12:01.000000","2019-08-02 11:31:33.000000",1.0,2.4,1.0,N,45.0,234.0,2.0,13.5,2.5,0.5,0.0,0.0,0.3,16.8,2.5
